Activity Period;Operating Airline;Operating Airline IATA Code;Published Airline;Published Airline IATA Code;GEO Summary;GEO Region;Landing Aircraft Type;Aircraft Body Type;Aircraft Manufacturer;Aircraft Model;Aircraft Version;Landing Count;Total Landed Weight
200802;Northwest Airlines;NW;Northwest Airlines;NW;Domestic;US;Passenger;Narrow Body;Airbus;A320;;85;12,087,000
200802;Northwest Airlines;NW;Northwest Airlines;NW;International;Asia;Passenger;Wide Body;Airbus;A330;223;29;11,634,800
200802;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Boeing;747;400;29;18,270,000
200802;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Airbus;A340;300;4;1,675,600
200802;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400;15;9,582,000
200802;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400ER;6;3,822,000
200802;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;747;400;29;18,270,000
200802;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;777;300ER;29;16,031,200
200802;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;;845;39,715,000
200802;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;500;55;2,585,000
200802;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;600;326;21,842,000
200802;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Regional Jet;Bombardier;CRJ;600;141;9,447,000
200802;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;700;21;1,407,000
200802;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;800;65;4,875,000
200802;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Turbo Prop;Embraer;ERJ;120;1,832;47,265,600
200802;Southern Air;9S;Southern Air;9S;Domestic;US;Freighter;Wide Body;Boeing;747;200;4;2,520,000
200802;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;300;337;38,418,000
200802;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;500;42;4,620,000
200802;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;700;357;45,696,000
200802;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;800;23;3,363,700
200802;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A320;;29;4,123,800
200802;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Boeing;737;300;21;2,394,000
200802;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Boeing;757;200;11;2,178,000
200802;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;;233;32,085,900
200802;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;;121;17,195,000
200802;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A321;;151;25,896,500
200802;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;500;17;1,870,000
200802;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;700;41;5,248,000
200802;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900;17;2,504,100
200802;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;;52;5,928,000
200802;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;200;29;5,742,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;300;508;57,912,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Narrow Body;Boeing;737;322;116;13,224,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;500;202;22,220,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;747;422;1;630,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Asia;Passenger;Wide Body;Boeing;747;422;144;90,720,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;422;29;18,270,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Europe;Passenger;Wide Body;Boeing;747;422;29;18,270,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;;1,022;202,356,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Mexico;Passenger;Narrow Body;Boeing;757;;4;792,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;767;300;164;49,200,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;767;322;65;20,800,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;777;222B;8;3,680,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Asia;Passenger;Wide Body;Boeing;777;222B;113;51,980,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Europe;Passenger;Wide Body;Boeing;777;222B;87;40,020,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;777;;124;55,180,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Airbus;A319;131;570;78,546,000
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Narrow Body;Airbus;A319;131;3;413,400
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Airbus;A320;232;733;104,232,600
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Narrow Body;Airbus;A320;232;26;3,697,200
200802;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Mexico;Passenger;Narrow Body;Airbus;A320;232;32;4,550,400
200802;Virgin America;VX;Virgin America;VX;Domestic;US;Passenger;Narrow Body;Airbus;A319;;90;12,402,000
200802;Virgin America;VX;Virgin America;VX;Domestic;US;Passenger;Narrow Body;Airbus;A320;;407;57,875,400
200802;Virgin Atlantic;VS;Virgin Atlantic;VS;International;Europe;Passenger;Wide Body;Boeing;747;200;29;18,270,000
200803;ABX Air;GB;ABX Air;GB;Domestic;US;Freighter;Wide Body;Boeing;767;;32;9,056,000
200803;ABX Air;GB;ABX Air;GB;Domestic;US;Freighter;Narrow Body;McDonnell Douglas;DC-9;41;21;2,142,000
200803;Aer Lingus;EI;Aer Lingus;EI;International;Europe;Passenger;Wide Body;Airbus;A330;200;22;8,771,800
200803;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A319;114;80;10,760,000
200803;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A320;211;14;1,990,800
200803;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A320;214;3;426,600
200803;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Narrow Body;Airbus;A321;211;24;4,116,000
200803;Air Canada;AC;Air Canada;AC;International;Canada;Passenger;Regional Jet;Embraer;ERJ;190;112;10,617,600
200803;Air China;CA;Air China;CA;International;Asia;Passenger;Wide Body;Boeing;747;400;31;19,530,000
200803;Air France;AF;Air France;AF;International;Europe;Passenger;Wide Body;Boeing;747;400;2;1,215,200
200803;Air France;AF;Air France;AF;International;Europe;Passenger;Wide Body;Airbus;A340;300;29;12,148,100
200803;Air New Zealand;NZ;Air New Zealand;NZ;International;Australia / Oceania;Passenger;Wide Body;Boeing;777;200;31;14,570,000
200803;AirTran Airways;FL;AirTran Airways;FL;Domestic;US;Passenger;Narrow Body;Boeing;737;700;31;3,968,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;400;225;27,225,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Canada;Passenger;Narrow Body;Boeing;737;400;57;6,897,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;400;31;3,751,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;700;56;7,224,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Canada;Passenger;Narrow Body;Boeing;737;700;28;3,617,600
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;700;1;129,200
200803;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;800;79;11,376,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Canada;Passenger;Narrow Body;Boeing;737;800;2;288,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;800;66;9,504,000
200803;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;Boeing;737;900;37;5,413,100
200803;Alaska Airlines;AS;Alaska Airlines;AS;International;Mexico;Passenger;Narrow Body;Boeing;737;900;32;4,681,600
200803;Alaska Airlines;AS;Alaska Airlines;AS;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;;31;4,030,000
200803;All Nippon Airways;NH;All Nippon Airways;NH;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,174,000
200803;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;Boeing;757;;225;44,550,000
200803;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Wide Body;Boeing;767;200;75;20,250,000
200803;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Wide Body;Boeing;767;300;193;59,830,000
200803;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;83;243;31,590,000
200803;American Airlines;AA;American Airlines;AA;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;SP;182;23,660,000
200803;American Eagle Airlines;MQ;American Airlines;AA;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;140;142;5,854,092
200803;Ameriflight;A8;Ameriflight;A8;Domestic;US;Freighter;Regional Jet;LearJet;35A;;2;30,600
200803;Asiana Airlines;OZ;Asiana Airlines;OZ;International;Asia;Freighter;Wide Body;Boeing;747;400;27;17,982,000
200803;Asiana Airlines;OZ;Asiana Airlines;OZ;International;Asia;Passenger;Wide Body;Boeing;777;200ER;17;7,820,000
200803;Astar Air Cargo;ER;Astar Air Cargo;ER;Domestic;US;Freighter;Wide Body;Airbus;A300;;15;4,431,300
200803;Astar Air Cargo;ER;Astar Air Cargo;ER;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-8;73;1;275,000
200803;British Airways;BA;British Airways;BA;International;Europe;Passenger;Wide Body;Boeing;747;400;61;38,430,000
200803;Cargolux Airlines ;CV;Cargolux Airlines ;CV;International;Europe;Freighter;Wide Body;Boeing;747;400;8;5,328,000
200803;Cathay Pacific;CX;Cathay Pacific;CX;International;Asia;Freighter;Wide Body;Boeing;747;400;15;9,990,000
200803;Cathay Pacific;CX;Cathay Pacific;CX;International;Asia;Passenger;Wide Body;Boeing;747;400;62;39,060,000
200803;China Airlines;CI;China Airlines;CI;International;Asia;Passenger;Wide Body;Boeing;747;400;31;19,530,000
200803;China Airlines;CI;China Airlines;CI;International;Asia;Freighter;Wide Body;Boeing;747;;20;13,320,000
200803;China Cargo Airlines;CK;China Cargo Airlines;CK;International;Asia;Freighter;Wide Body;McDonnell Douglas;MD-11;;16;7,544,000
200803;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;737;800;145;20,880,000
200803;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;Boeing;757;;105;20,790,000
200803;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Wide Body;Boeing;767;300;80;23,600,000
200803;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Wide Body;Boeing;767;300ER;2;640,000
200803;Delta Air Lines;DL;Delta Air Lines;DL;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-90;;30;4,260,000
200803;EVA Airways;BR;EVA Airways;BR;International;Asia;Combi;Wide Body;Boeing;747;400;50;31,500,000
200803;EVA Airways;BR;EVA Airways;BR;International;Asia;Freighter;Wide Body;Boeing;747;;8;5,216,000
200803;EVA Airways;BR;EVA Airways;BR;International;Asia;Passenger;Wide Body;Boeing;777;300ER;3;1,662,000
200803;ExpressJet Airlines;XE;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;145AR;78;3,439,800
200803;ExpressJet Airlines;XE;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Embraer;ERJ;145XR;68;2,896,800
200803;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;Airbus;A300;;1;308,650
200803;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;DC-10;30;48;20,712,000
200803;Federal Express;FX;Federal Express;FX;Domestic;US;Freighter;Wide Body;McDonnell Douglas;MD-11;;18;8,667,000
200803;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A318;;55;6,957,500
200803;Frontier Airlines;F9;Frontier Airlines;F9;Domestic;US;Passenger;Narrow Body;Airbus;A319;;86;11,567,000
200803;Hawaiian Airlines;HA;Hawaiian Airlines;HA;Domestic;US;Passenger;Wide Body;Boeing;767;300;31;9,920,000
200803;Horizon Air ;QX;Alaska Airlines;AS;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;700;62;4,154,000
200803;Japan Airlines;JL;Japan Airlines;JL;International;Asia;Passenger;Wide Body;Boeing;747;400;31;19,530,000
200803;JetBlue Airways;B6;JetBlue Airways;B6;Domestic;US;Passenger;Narrow Body;Airbus;A320;;154;21,898,800
200803;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Passenger;Wide Body;Boeing;747;400;2;1,256,200
200803;KLM Royal Dutch Airlines;KL;KLM Royal Dutch Airlines;KL;International;Europe;Passenger;Wide Body;Boeing;777;200;29;13,630,000
200803;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;400;26;16,952,000
200803;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Freighter;Wide Body;Boeing;747;400ER;4;2,612,000
200803;Korean Air Lines;KE;Korean Air Lines;KE;International;Asia;Passenger;Wide Body;Boeing;777;200;17;7,820,000
200803;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Boeing;747;430;31;19,530,000
200803;Lufthansa German Airlines;LH;Lufthansa German Airlines;LH;International;Europe;Passenger;Wide Body;Airbus;A340;600;31;17,701,000
200803;Mexicana Airlines;MX;Mexicana Airlines;MX;International;Mexico;Passenger;Narrow Body;Airbus;A319;;13;1,748,500
200803;Mexicana Airlines;MX;Mexicana Airlines;MX;International;Mexico;Passenger;Narrow Body;Airbus;A320;;59;8,389,800
200803;Midwest Airlines;YX;Midwest Airlines;YX;Domestic;US;Passenger;Narrow Body;McDonnell Douglas;MD-80;;30;3,900,000
200803;Nippon Cargo Airlines;KZ;Nippon Cargo Airlines;KZ;International;Asia;Freighter;Wide Body;Boeing;747;200;9;5,670,000
200803;Nippon Cargo Airlines;KZ;Nippon Cargo Airlines;KZ;International;Asia;Freighter;Wide Body;Boeing;747;400;20;13,040,000
200803;Northwest Airlines;NW;Northwest Airlines;NW;Domestic;US;Passenger;Narrow Body;Boeing;757;300;66;14,784,000
200803;Northwest Airlines;NW;Northwest Airlines;NW;Domestic;US;Passenger;Narrow Body;Boeing;757;;85;16,830,000
200803;Northwest Airlines;NW;Northwest Airlines;NW;Domestic;US;Passenger;Narrow Body;Airbus;A319;;26;3,494,400
200803;Northwest Airlines;NW;Northwest Airlines;NW;Domestic;US;Passenger;Narrow Body;Airbus;A320;;97;13,793,400
200803;Northwest Airlines;NW;Northwest Airlines;NW;International;Asia;Passenger;Wide Body;Airbus;A330;223;30;12,036,000
200803;Northwest Airlines;NW;Northwest Airlines;NW;International;Asia;Passenger;Wide Body;Airbus;A330;323;1;412,200
200803;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Boeing;747;400;28;17,640,000
200803;Philippine Airlines;PR;Philippine Airlines;PR;International;Asia;Passenger;Wide Body;Airbus;A340;300;3;1,256,700
200803;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400;20;12,908,000
200803;Qantas Airways;QF;Qantas Airways;QF;International;Australia / Oceania;Passenger;Wide Body;Boeing;747;400ER;3;1,911,000
200803;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;747;400;31;19,530,000
200803;Singapore Airlines;SQ;Singapore Airlines;SQ;International;Asia;Passenger;Wide Body;Boeing;777;300ER;31;17,136,800
200803;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CL600;;849;39,903,000
200803;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;500;62;2,914,000
200803;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;600;378;25,326,000
200803;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Regional Jet;Bombardier;CRJ;600;152;10,184,000
200803;SkyWest Airlines;OO;Delta Air Lines;DL;Domestic;US;Passenger;Regional Jet;Bombardier;CRJ;800;93;6,975,000
200803;SkyWest Airlines;OO;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Turbo Prop;Embraer;ERJ;120;2,033;52,451,400
200803;Southern Air;9S;Southern Air;9S;Domestic;US;Freighter;Wide Body;Boeing;747;200;1;630,000
200803;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;300;291;33,174,000
200803;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;500;47;5,170,000
200803;Southwest Airlines;WN;Southwest Airlines;WN;Domestic;US;Passenger;Narrow Body;Boeing;737;700;639;81,792,000
200803;Sun Country Airlines;SY;Sun Country Airlines;SY;Domestic;US;Passenger;Narrow Body;Boeing;737;800;21;3,069,600
200803;TACA;TA;TACA;TA;International;Central America;Passenger;Narrow Body;Airbus;A320;;31;4,408,200
200803;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Boeing;737;300;33;3,762,000
200803;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Boeing;757;200;12;2,376,000
200803;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A319;;232;31,948,600
200803;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A320;;155;22,026,400
200803;US Airways;US ;US Airways;US ;Domestic;US;Passenger;Narrow Body;Airbus;A321;;163;27,954,500
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;500;35;3,850,000
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;700;31;3,968,000
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;800;176;25,344,000
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;900;3;441,900
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;;67;7,638,000
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;200;31;6,138,000
200803;United Airlines;UA;United Airlines;UA;Domestic;US;Passenger;Narrow Body;Boeing;757;300;29;6,496,000
200803;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;300;544;62,016,000
200803;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;International;Canada;Passenger;Narrow Body;Boeing;737;322;124;14,136,000
200803;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Narrow Body;Boeing;737;500;187;20,570,000
200803;United Airlines - Pre 07/01/2013;UA;United Airlines - Pre 07/01/2013;UA;Domestic;US;Passenger;Wide Body;Boeing;747;422;6;3,780,000
